Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4970550,imr,COUNTRY,ALB,EUR,YEAR,Europe,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,21.2 [14.1-28.3],21.19538,14.08912,28.30164,,2022-05-26T11:13:40+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4971170,imr,COUNTRY,GNB,AFR,YEAR,Africa,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,59.3 [49.0-69.7],59.3476,48.97146,69.72374,,2022-05-26T11:18:33+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4972202,imr,COUNTRY,SLE,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,109.6 [93.5-125.8],109.64192,93.46745,125.81639,,2022-05-26T12:31:37+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4972331,imr,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,17.7 [13.0-22.3],17.65303,13.01485,22.2912,,2022-05-26T11:36:04+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4973056,imr,COUNTRY,MOZ,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,1997,,,,,DATASOURCE,DATASOURCE_EQ_DHS,117.9 [85.5-150.4],117.93202,85.48618,150.37787,,2022-05-26T12:20:21+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4973700,imr,COUNTRY,CUB,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:04:46+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4974784,imr,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,DHSMICSGEOREGION,DHSMICSGEOREGION_SDNMICS201408,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,50.2 [38.8-61.6],50.16451,38.76778,61.56124,,2022-05-26T14:47:42+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4975088,imr,COUNTRY,PER,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,18.7 [10.1-27.3],18.70327,10.07474,27.3318,,2022-05-26T12:25:24+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4975181,imr,COUNTRY,SUR,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,20.2 [14.0-26.4],20.18742,13.98222,26.39261,,2022-05-26T11:39:44+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4976163,imr,COUNTRY,BLZ,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:32:54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4977266,imr,COUNTRY,DZA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_DZAMICS201801,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,12.0 [8.0-16.1],12.03143,7.96698,16.09587,,2022-05-26T14:10:52+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4978202,imr,COUNTRY,COL,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_COLDHS200003,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,19.9 [13.5-26.2],19.8557,13.48247,26.22893,,2022-05-26T14:17:57+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4978342,imr,COUNTRY,UGA,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS15-19,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,55.3 [48.5-62.1],55.3094,48.53476,62.08405,,2022-05-26T11:07:25+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4978635,imr,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,68.3 [62.1-74.6],68.32315,62.07689,74.56941,,2022-05-26T11:17:10+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4979194,imr,COUNTRY,RWA,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,25.0 [18.9-31.1],25.0321,18.92922,31.13497,,2022-05-26T13:02:38+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4979237,imr,COUNTRY,MOZ,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_MOZDHS199701,1997,,,,,DATASOURCE,DATASOURCE_EQ_DHS,133.9 [106.5-161.4],133.94226,106.50619,161.37833,,2022-05-26T14:34:48+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4979717,imr,COUNTRY,PHL,WPR,YEAR,Western Pacific,DHSMICSGEOREGION,DHSMICSGEOREGION_PHLDHS199304,1993,,,,,DATASOURCE,DATASOURCE_EQ_DHS,22.2 [13.6-30.8],22.15872,13.56215,30.75529,,2022-05-26T14:43:52+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4980497,imr,COUNTRY,PRY,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PRYRHS199504,1995,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T14:38:55+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4981132,imr,COUNTRY,SEN,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,36.4 [26.6-46.1],36.35617,26.62152,46.09083,,2022-05-26T13:03:20+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4981556,imr,COUNTRY,NPL,SEAR,YEAR,South-East Asia,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,30.0 [17.2-42.8],29.98855,17.22415,42.75296,,2022-05-26T12:21:55+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4981855,imr,COUNTRY,IDN,SEAR,YEAR,South-East Asia,DHSMICSGEOREGION,DHSMICSGEOREGION_IDNDHS200703,2007,,,,,DATASOURCE,DATASOURCE_EQ_DHS,46.9 [32.6-61.3],46.93904,32.62024,61.25784,,2022-05-26T14:28:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4982491,imr,COUNTRY,HND,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_HNDMICS201918,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,18.2 [8.6-27.8],18.20448,8.6026,27.80634,,2022-05-26T14:26:34+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4983353,imr,COUNTRY,DOM,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_DOMDHS201309,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,29.5 [16.5-42.4],29.48692,16.52735,42.44648,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:20:47+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4983649,imr,COUNTRY,MLI,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,2018,,,,,DATASOURCE,DATASOURCE_EQ_DHS,29.9 [20.2-39.6],29.8898,20.17352,39.60608,,2022-05-26T12:19:10+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4983804,imr,COUNTRY,SEN,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201613,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death,2022-05-26T14:46:18+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4985978,imr,COUNTRY,LAO,WPR,YEAR,Western Pacific,DHSMICSGEOREGION,DHSMICSGEOREGION_LAOMICS201107,2011,,,,,DATASOURCE,DATASOURCE_EQ_MICS,102.8 [89.4-116.2],102.79321,89.39816,116.18826,,2022-05-26T14:31:26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4988160,imr,COUNTRY,SLE,AFR,YEAR,Africa,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,113.1 [100.1-126.1],113.10402,100.08773,126.1203,,2022-05-26T11:39:29+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4988679,imr,COUNTRY,GTM,AMR,YEAR,Americas,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,46.5 [37.5-55.6],46.53353,37.49865,55.56841,,2022-05-26T11:18:15+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4988734,imr,COUNTRY,BTN,SEAR,YEAR,South-East Asia,DHSMICSGEOREGION,DHSMICSGEOREGION_BTNMICS201007,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:13:40+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4988876,imr,COUNTRY,NGA,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,2007,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:59:48+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4989720,imr,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_FMLE,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,55.4 [50.0-60.7],55.37714,50.03734,60.71694,,2022-05-26T11:47:58+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4989831,imr,COUNTRY,STP,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,27.5 [3.0-52.0],27.51179,2.98161,52.04195,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T12:29:31+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4990578,imr,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,14.5 [7.3-21.7],14.52897,7.33656,21.72137,,2022-05-26T12:07:12+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4990590,imr,COUNTRY,COM,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,50.0 [20.0-80.0],49.9953,20.00882,79.98177,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T12:03:50+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4990949,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS200921,2009,,,,,DATASOURCE,DATASOURCE_EQ_DHS,48.6 [35.6-61.7],48.62492,35.59538,61.65447,,2022-05-26T14:41:00+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4991829,imr,COUNTRY,TZA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS199605,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,117.3 [76.3-158.3],117.32089,76.33663,158.30518,,2022-05-26T14:50:55+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4992585,imr,COUNTRY,NGA,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,2016,,,,,DATASOURCE,DATASOURCE_EQ_MICS,46.0 [39.2-52.7],45.96494,39.22869,52.70118,,2022-05-26T13:00:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4992588,imr,COUNTRY,GAB,AFR,YEAR,Africa,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,65.5 [38.9-92.1],65.51485,38.91484,92.11488,,2022-05-26T11:17:42+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4992743,imr,COUNTRY,SEN,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,49.3 [32.7-65.9],49.25962,32.66768,65.85156,,2022-05-26T12:30:05+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4993038,imr,COUNTRY,VNM,WPR,YEAR,Western Pacific,DHSMICSGEOREGION,DHSMICSGEOREGION_VNMDHS200204,2002,,,,,DATASOURCE,DATASOURCE_EQ_DHS,13.1 [3.6-22.6],13.12243,3.61052,22.63433,,2022-05-26T14:52:25+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4993570,imr,COUNTRY,BEN,AFR,YEAR,Africa,SEX,SEX_MLE,2001,,,,,DATASOURCE,DATASOURCE_EQ_DHS,97.6 [88.6-106.7],97.63899,88.57883,106.69916,,2022-05-26T11:44:29+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4993590,imr,COUNTRY,TJK,EUR,YEAR,Europe,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2017,,,,,DATASOURCE,DATASOURCE_EQ_DHS,29.6 [15.3-43.9],29.62489,15.33096,43.91882,,2022-05-26T12:33:09+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4993769,imr,COUNTRY,CRI,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,1992,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T12:04:17+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4994474,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS200018,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,57.9 [43.9-72.0],57.94359,43.92194,71.96525,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:39:29+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4994874,imr,COUNTRY,NIC,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_NICDHS200108,2001,,,,,DATASOURCE,DATASOURCE_EQ_DHS,19.8 [9.7-29.9],19.79441,9.73407,29.85475,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:36:41+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4994891,imr,COUNTRY,COG,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,36.3 [22.7-49.8],36.27364,22.74484,49.80243,,2022-05-26T12:04:07+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4996172,imr,COUNTRY,CIV,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_CIVDHS201104,2011,,,,,DATASOURCE,DATASOURCE_EQ_DHS,47.7 [32.2-63.1],47.66341,32.22211,63.1047,,2022-05-26T14:19:11+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4996739,imr,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2006,,,,,DATASOURCE,DATASOURCE_EQ_DHS,60.2 [50.9-69.6],60.23244,50.91013,69.55476,,2022-05-26T11:47:11+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4997121,imr,COUNTRY,SEN,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,59.2 [45.3-73.1],59.22299,45.30308,73.14291,,2022-05-26T12:30:26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4997419,imr,COUNTRY,TKM,EUR,YEAR,Europe,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,27.5 [18.4-36.6],27.47882,18.38702,36.57063,,2022-05-26T13:06:03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4998636,imr,COUNTRY,KAZ,EUR,YEAR,Europe,AGEGROUP,AGEGROUP_YEARS15-19,1999,,,,,DATASOURCE,DATASOURCE_EQ_DHS,79.6 [48.0-111.2],79.58813,47.98569,111.19059,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T11:03:07+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4998893,imr,COUNTRY,ALB,EUR,YEAR,Europe,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,2005,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:45:03+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4998928,imr,COUNTRY,MEX,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_MEXMICS201503,2015,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:34:18+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4999095,imr,COUNTRY,TZA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS201509,2015,,,,,DATASOURCE,DATASOURCE_EQ_DHS,71.1 [39.0-103.1],71.05334,38.96792,103.13876,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:51:53+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5000195,imr,COUNTRY,TON,WPR,YEAR,Western Pacific,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,9.7 [1.5-17.9],9.65756,1.45605,17.85907,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T12:34:23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5001822,imr,COUNTRY,SWZ,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,68.6 [51.6-85.6],68.59847,51.55984,85.6371,,2022-05-26T12:51:28+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5002383,imr,COUNTRY,MMR,SEAR,YEAR,South-East Asia,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2015,,,,,DATASOURCE,DATASOURCE_EQ_DHS,64.4 [56.2-72.7],64.42847,56.17659,72.68034,,2022-05-26T11:37:31+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5002546,imr,COUNTRY,DOM,AMR,YEAR,Americas,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,26.6 [17.4-35.7],26.59649,17.44938,35.7436,,2022-05-26T11:17:01+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5006517,imr,COUNTRY,TCD,AFR,YEAR,Africa,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,76.5 [71.1-81.9],76.50656,71.13877,81.87436,,2022-05-26T11:33:43+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5006870,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS201108,2011,,,,,DATASOURCE,DATASOURCE_EQ_DHS,39.0 [22.2-55.7],38.9838,22.23503,55.73256,,2022-05-26T14:41:30+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5007714,imr,COUNTRY,NAM,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_NAMDHS200602,2006,,,,,DATASOURCE,DATASOURCE_EQ_DHS,48.3 [26.5-70.2],48.33727,26.46272,70.21181,,2022-05-26T14:35:43+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5007902,imr,COUNTRY,DOM,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_DOMMICS201409,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,34.4 [22.0-46.8],34.40388,21.9981,46.80967,,2022-05-26T14:20:53+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5008076,imr,COUNTRY,TLS,SEAR,YEAR,South-East Asia,DHSMICSGEOREGION,DHSMICSGEOREGION_TLSDHS200901,2009,,,,,DATASOURCE,DATASOURCE_EQ_DHS,56.2 [41.6-70.8],56.22576,41.60312,70.8484,,2022-05-26T14:48:37+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5009181,imr,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,DHSMICSGEOREGION,DHSMICSGEOREGION_MARDHS200308,2003,,,,,DATASOURCE,DATASOURCE_EQ_DHS,27.3 [15.8-38.8],27.3213,15.8434,38.79921,,2022-05-26T14:34:40+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5010673,imr,COUNTRY,SEN,AFR,YEAR,Africa,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2019,,,,,DATASOURCE,DATASOURCE_EQ_DHS,42.5 [36.5-48.4],42.48713,36.53188,48.44239,,2022-05-26T11:39:21+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5011156,imr,COUNTRY,DOM,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,27.8 [19.6-36.0],27.83626,19.63402,36.03851,,2022-05-26T12:50:37+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5011699,imr,COUNTRY,CUB,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:49:42+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5011721,imr,COUNTRY,RWA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,61.9 [48.9-74.8],61.8511,48.93608,74.76611,,2022-05-26T12:28:52+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5012565,imr,COUNTRY,TUV,WPR,YEAR,Western Pacific,DHSMICSGEOREGION,DHSMICSGEOREGION_TUVMICS201906,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death,2022-05-26T14:49:57+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5012958,imr,COUNTRY,URY,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2012,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:37:06+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5014481,imr,COUNTRY,TGO,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS20-49,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:06:55+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5015121,imr,COUNTRY,COD,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_CODMICS201706,2017,,,,,DATASOURCE,DATASOURCE_EQ_MICS,19.2 [7.5-31.0],19.21099,7.46406,30.95791,,2022-05-26T14:19:48+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5015395,imr,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_FMLE,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,45.5 [37.8-53.3],45.51559,37.76131,53.26986,,2022-05-26T11:48:39+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
5015496,imr,COUNTRY,NGA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_NGADHS201304,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,81.9 [71.2-92.6],81.91589,71.2493,92.58247,,2022-05-26T14:37:53+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5015717,imr,COUNTRY,MNE,EUR,YEAR,Europe,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2013,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:58:12+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5015994,imr,COUNTRY,BLZ,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,2015,,,,,DATASOURCE,DATASOURCE_EQ_MICS,3.2 [0.0-7.2],3.20102,0,7.24411,,2022-05-26T12:46:42+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5016274,imr,COUNTRY,BDI,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,50.5 [40.1-60.8],50.46714,40.11201,60.82227,,2022-05-26T12:01:19+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
